momento,vibracao
03/25/2018 18:43:23,1.852700353
03/25/2018 18:54:45,2.054249287
03/25/2018 18:56:49,1.798437119
03/25/2018 19:19:33,2.054249287
03/25/2018 19:50:33,2.100760698
03/25/2018 19:51:35,1.844948411
03/25/2018 20:10:11,1.961226702
03/25/2018 20:29:49,1.999986053
03/25/2018 20:31:53,1.720918298
03/25/2018 20:56:41,1.860452175
03/25/2018 21:07:01,1.798437119
03/25/2018 21:10:07,1.930219173
03/25/2018 21:17:21,1.852700353
03/25/2018 21:18:23,2.100760698
03/25/2018 21:27:41,1.937970996
03/25/2018 21:31:49,2.038745642
03/25/2018 21:57:39,2.093008757
03/25/2018 22:04:53,1.930219173
03/25/2018 23:22:23,2.116264343
03/25/2018 23:27:33,2.162775755
03/25/2018 23:30:39,1.930219173
03/25/2018 23:33:45,1.961226702
03/25/2018 23:45:07,2.209286928
03/25/2018 23:59:35,1.95347476
03/26/2018 00:00:37,2.263550282
03/26/2018 00:44:01,2.116264343
03/26/2018 01:28:27,2.015489817
03/26/2018 01:40:51,2.155023813
03/26/2018 01:42:55,1.937970996
03/26/2018 01:48:05,2.100760698
03/26/2018 02:23:13,2.023241758
03/26/2018 02:43:53,1.984482288
03/26/2018 02:44:55,2.224790812
03/26/2018 02:50:05,1.930219173
03/26/2018 03:10:45,2.193783283
03/26/2018 03:21:05,1.968978524
03/26/2018 03:23:09,2.201534986
03/26/2018 03:24:11,1.937970996
03/26/2018 04:03:27,2.124016285
03/26/2018 04:23:05,2.062001228
03/26/2018 04:24:07,0.325579137
03/26/2018 23:28:01,0.356586665
03/26/2018 23:29:03,2.527114153
03/26/2018 23:33:11,2.240294456
03/26/2018 23:36:17,2.023241758
03/26/2018 23:38:21,2.240294456
03/26/2018 23:45:35,2.023241758
03/26/2018 23:52:49,2.046497345
03/26/2018 23:53:51,2.325565338
03/27/2018 00:05:13,2.062001228
03/27/2018 00:07:17,2.325565338
03/27/2018 00:10:23,2.046497345
03/27/2018 00:11:25,2.48060298
03/27/2018 00:13:29,2.170527458
03/27/2018 00:22:47,2.51936245
03/27/2018 00:23:49,2.093008757
03/27/2018 00:33:07,2.40308404
03/27/2018 00:50:41,1.999986053
03/27/2018 00:51:43,2.573625565
03/27/2018 00:55:51,2.395332098
03/27/2018 01:13:25,2.51936245
03/27/2018 01:27:53,2.341068983
03/27/2018 01:33:03,2.093008757
03/27/2018 01:41:19,2.372076511
03/27/2018 01:44:25,1.999986053
03/27/2018 01:48:33,2.0309937
03/27/2018 01:50:37,2.29455781
03/27/2018 01:51:39,1.930219173
03/27/2018 01:55:47,1.883707881
03/27/2018 01:58:53,2.13951993
03/27/2018 02:04:03,1.937970996
03/27/2018 02:06:07,2.271301985
03/27/2018 02:08:11,2.116264343
03/27/2018 02:09:13,2.542618036
03/27/2018 02:11:17,2.542618036
03/27/2018 02:13:21,2.209286928
03/27/2018 02:36:05,2.434091568
03/27/2018 02:38:09,2.209286928
03/27/2018 02:43:19,2.40308404
03/27/2018 02:44:21,2.100760698
03/27/2018 02:46:25,2.100760698
03/27/2018 02:47:27,2.449595451
03/27/2018 02:53:39,2.40308404
03/27/2018 02:55:43,2.085256815
03/27/2018 02:56:45,2.341068983
03/27/2018 03:00:53,2.36432457
03/27/2018 03:02:57,2.100760698
03/27/2018 03:03:59,2.40308404
03/27/2018 03:06:03,2.40308404
03/27/2018 03:08:07,2.007738113
03/27/2018 03:26:43,1.968978524
03/27/2018 03:27:45,2.325565338
03/27/2018 03:29:49,2.325565338
03/27/2018 03:31:53,1.937970996
03/27/2018 03:34:59,2.341068983
03/27/2018 03:48:25,2.124016285
03/27/2018 03:59:47,2.007738113
03/27/2018 04:00:49,2.29455781
03/27/2018 04:03:55,2.317813396
03/27/2018 04:04:57,2.015489817
03/27/2018 04:10:07,2.116264343
03/27/2018 04:16:19,2.054249287
03/27/2018 04:17:21,2.341068983
03/27/2018 04:26:39,2.263550282
03/27/2018 04:29:45,2.023241758
03/27/2018 04:34:55,2.131768227
03/27/2018 04:39:03,1.937970996
03/27/2018 04:42:09,2.232542753
03/27/2018 04:44:13,1.852700353
03/27/2018 04:48:21,1.976730466
03/27/2018 04:59:43,2.209286928
03/27/2018 05:00:45,1.914715409
03/27/2018 05:06:57,1.922467232
03/27/2018 05:07:59,2.21703887
03/27/2018 05:15:13,2.170527458
03/27/2018 05:17:17,1.798437119
03/27/2018 05:18:19,2.100760698
03/27/2018 05:30:43,2.29455781
03/27/2018 05:33:49,2.232542753
03/27/2018 05:57:35,2.410835981
03/27/2018 05:58:37,2.046497345
03/27/2018 06:05:51,2.25579834
03/27/2018 06:13:05,2.062001228
03/27/2018 06:15:09,2.333317041
03/27/2018 06:16:11,2.015489817
03/27/2018 06:32:43,2.162775755
03/27/2018 06:34:47,2.44184351
03/27/2018 06:43:03,2.341068983
03/27/2018 06:45:07,2.620136738
03/27/2018 06:46:09,2.356572866
03/27/2018 06:57:31,2.503858566
03/27/2018 07:05:47,2.418587923
03/27/2018 07:06:49,2.085256815
03/27/2018 07:13:01,2.372076511
03/27/2018 07:21:17,2.131768227
03/27/2018 07:22:19,2.36432457
03/27/2018 07:48:09,2.372076511
03/27/2018 07:56:25,2.40308404
03/27/2018 08:00:33,2.201534986
03/27/2018 08:05:43,2.527114153
03/27/2018 08:18:07,2.1782794
03/27/2018 08:26:23,2.232542753
03/27/2018 08:28:27,1.930219173
03/27/2018 08:29:29,2.248046398
03/27/2018 08:33:37,2.29455781
03/27/2018 08:35:41,2.054249287
03/27/2018 08:40:51,2.232542753
03/27/2018 08:51:11,2.054249287
03/27/2018 08:53:15,2.410835981
03/27/2018 08:54:17,1.961226702
03/27/2018 08:55:19,1.961226702
03/27/2018 08:56:21,2.410835981
03/27/2018 08:59:27,2.410835981
03/27/2018 09:00:29,2.06975317
03/27/2018 09:17:01,2.325565338
03/27/2018 09:19:05,2.038745642
03/27/2018 09:21:09,2.348820925
03/27/2018 09:22:11,2.038745642
03/27/2018 09:33:33,2.232542753
03/27/2018 09:58:21,1.99223423
03/27/2018 10:06:37,2.279053926
03/27/2018 10:08:41,2.116264343
03/27/2018 10:09:43,2.48060298
03/27/2018 10:38:39,2.341068983
03/27/2018 10:44:51,2.077504873
03/27/2018 10:46:55,2.341068983
03/27/2018 10:51:03,1.922467232
03/27/2018 10:55:11,2.1782794
03/27/2018 10:57:15,1.961226702
03/27/2018 11:00:21,2.085256815
03/27/2018 11:04:29,2.240294456
03/27/2018 11:07:35,1.99223423
03/27/2018 11:12:45,2.434091568
03/27/2018 11:14:49,2.193783283
03/27/2018 11:27:13,2.356572866
03/27/2018 11:30:19,2.116264343
03/27/2018 11:32:23,2.333317041
03/27/2018 11:37:33,2.046497345
03/27/2018 11:39:37,2.29455781
03/27/2018 11:42:43,2.046497345
03/27/2018 11:59:15,2.325565338
03/27/2018 12:13:43,2.496106625
03/27/2018 12:14:45,2.21703887
03/27/2018 12:34:23,2.224790812
03/27/2018 12:41:37,1.99223423
03/27/2018 12:43:41,2.240294456
03/27/2018 12:51:57,2.155023813
03/27/2018 13:04:21,2.48060298
03/27/2018 13:06:25,2.193783283
03/27/2018 13:16:45,2.279053926
03/27/2018 13:18:49,2.527114153
03/27/2018 13:19:51,2.232542753
03/27/2018 13:27:05,2.426339626
03/27/2018 13:31:13,2.209286928
03/27/2018 13:32:15,2.44184351
03/27/2018 13:59:07,2.077504873
03/27/2018 14:01:11,2.379828453
03/27/2018 14:02:13,2.085256815
03/27/2018 14:13:35,2.062001228
03/27/2018 14:19:47,2.286805868
03/27/2018 14:22:53,2.170527458
03/27/2018 14:30:07,2.015489817
03/27/2018 14:32:11,2.232542753
03/27/2018 14:37:21,2.170527458
03/27/2018 15:01:07,2.29455781
03/27/2018 15:09:23,2.51936245
03/27/2018 15:14:33,2.201534986
03/27/2018 15:19:43,2.534866095
03/27/2018 15:21:47,2.186031342
03/27/2018 15:24:53,2.40308404
03/27/2018 15:27:59,2.131768227
03/27/2018 16:10:21,2.170527458
03/27/2018 16:13:27,2.410835981
03/27/2018 16:18:37,2.302309513
03/27/2018 16:25:51,2.317813396
03/27/2018 16:27:55,2.046497345
03/27/2018 16:33:05,2.116264343
03/27/2018 16:50:39,1.930219173
03/27/2018 16:52:43,2.209286928
03/27/2018 17:22:41,2.263550282
03/27/2018 17:23:43,1.984482288
03/27/2018 17:45:25,2.317813396
03/27/2018 17:46:27,2.038745642
03/27/2018 18:11:15,2.279053926
03/27/2018 18:16:25,1.976730466
03/27/2018 18:17:27,2.240294456
03/27/2018 18:23:39,1.99223423
03/27/2018 18:25:43,2.193783283
03/27/2018 18:36:03,1.875955939
03/27/2018 18:41:13,2.193783283
03/27/2018 18:42:15,1.945722938
03/27/2018 18:53:37,2.147271872
03/27/2018 18:57:45,1.790685296
03/27/2018 19:09:07,2.038745642
03/27/2018 19:15:19,2.124016285
03/27/2018 19:18:25,1.883707881
03/27/2018 19:20:29,2.155023813
03/27/2018 19:22:33,1.914715409
03/27/2018 19:23:35,2.21703887
03/27/2018 19:32:53,1.875955939
03/27/2018 19:38:03,2.038745642
03/27/2018 19:40:07,1.930219173
03/27/2018 19:41:09,2.279053926
03/27/2018 19:48:23,1.937970996
03/27/2018 19:49:25,2.21703887
03/27/2018 20:09:03,2.023241758
03/27/2018 20:11:07,2.25579834
03/27/2018 20:12:09,2.007738113
03/27/2018 20:18:21,1.95347476
03/27/2018 20:20:25,2.240294456
03/27/2018 20:21:27,1.976730466
03/27/2018 20:28:41,1.937970996
03/27/2018 20:30:45,2.170527458
03/27/2018 20:33:51,1.883707881
03/27/2018 20:35:55,2.1782794
03/27/2018 20:43:09,1.961226702
03/27/2018 20:44:11,2.201534986
03/27/2018 21:02:47,2.193783283
03/27/2018 21:05:53,1.968978524
03/27/2018 21:07:57,2.170527458
03/27/2018 21:10:01,1.968978524
03/27/2018 21:14:09,1.976730466
03/27/2018 21:22:25,2.046497345
03/27/2018 21:26:33,2.286805868
03/27/2018 21:28:37,1.961226702
03/27/2018 21:39:59,2.085256815
03/27/2018 21:53:25,1.999986053
03/27/2018 21:55:29,2.279053926
03/27/2018 22:00:39,2.023241758
03/27/2018 22:03:45,2.25579834
03/27/2018 22:08:55,1.984482288
03/27/2018 22:25:27,2.240294456
03/27/2018 22:28:33,1.99223423
03/27/2018 22:43:01,2.25579834
03/27/2018 23:00:35,2.054249287
03/27/2018 23:11:57,2.116264343
03/27/2018 23:38:49,2.263550282
03/27/2018 23:42:57,2.085256815
03/28/2018 00:04:39,2.263550282
03/28/2018 00:08:47,1.99223423
03/28/2018 00:17:03,2.077504873
03/28/2018 00:24:17,2.06975317
03/28/2018 00:26:21,2.302309513
03/28/2018 00:27:23,2.046497345
03/28/2018 00:45:59,2.302309513
03/28/2018 00:54:15,2.193783283
03/28/2018 01:23:11,2.170527458
03/28/2018 01:31:27,2.240294456
03/28/2018 01:34:33,1.984482288
03/28/2018 01:39:43,2.279053926
03/28/2018 01:41:47,1.95347476
03/28/2018 01:42:49,2.201534986
03/28/2018 02:02:27,2.116264343
03/28/2018 02:06:35,2.077504873
03/28/2018 02:08:39,2.325565338
03/28/2018 02:18:59,2.209286928
03/28/2018 02:33:27,2.193783283
03/28/2018 02:40:41,2.209286928
03/28/2018 02:43:47,1.968978524
03/28/2018 03:06:31,2.348820925
03/28/2018 03:14:47,2.093008757
03/28/2018 03:18:55,2.372076511
03/28/2018 03:22:01,2.093008757
03/28/2018 03:29:15,2.286805868
03/28/2018 03:36:29,2.062001228
03/28/2018 03:54:03,2.038745642
03/28/2018 03:56:07,2.341068983
03/28/2018 04:06:27,2.116264343
03/28/2018 04:13:41,2.25579834
03/28/2018 04:26:05,2.155023813
03/28/2018 04:31:15,2.170527458
03/28/2018 04:33:19,1.899211645
03/28/2018 04:44:41,2.325565338
03/28/2018 04:49:51,1.999986053
03/28/2018 04:59:09,2.317813396
03/28/2018 05:00:11,2.046497345
03/28/2018 05:23:57,2.333317041
03/28/2018 05:24:59,2.054249287
03/28/2018 05:36:21,2.007738113
03/28/2018 05:38:25,2.36432457
03/28/2018 05:46:41,2.426339626
03/28/2018 05:53:55,2.162775755
03/28/2018 05:55:59,2.457347393
03/28/2018 06:06:19,2.29455781
03/28/2018 06:13:33,1.999986053
03/28/2018 06:15:37,2.25579834
03/28/2018 06:24:55,2.193783283
03/28/2018 06:59:01,2.062001228
03/28/2018 07:01:05,2.36432457
03/28/2018 07:02:07,2.062001228
03/28/2018 07:07:17,2.201534986
03/28/2018 07:25:53,2.201534986
03/28/2018 07:28:59,1.937970996
03/28/2018 07:31:03,2.186031342
03/28/2018 07:36:13,1.937970996
03/28/2018 07:38:17,2.279053926
03/28/2018 08:01:01,2.062001228
03/28/2018 08:02:03,2.302309513
03/28/2018 08:28:55,1.999986053
03/28/2018 08:30:59,2.240294456
03/28/2018 08:34:05,1.999986053
03/28/2018 08:47:31,2.054249287
03/28/2018 08:53:43,2.240294456
03/28/2018 08:55:47,1.961226702
03/28/2018 09:06:07,2.248046398
03/28/2018 09:07:09,1.999986053
03/28/2018 09:13:21,2.201534986
03/28/2018 09:18:31,1.875955939
03/28/2018 09:19:33,2.155023813
03/28/2018 09:43:19,2.007738113
03/28/2018 09:46:25,2.449595451
03/28/2018 10:16:23,2.596881151
03/28/2018 10:41:11,2.193783283
03/28/2018 10:49:27,1.906963468
03/28/2018 10:52:33,2.209286928
03/28/2018 10:58:45,2.209286928
03/28/2018 10:59:47,1.883707881
03/28/2018 11:03:55,1.968978524
03/28/2018 11:04:57,2.248046398
03/28/2018 11:11:09,1.891459703
03/28/2018 11:21:29,2.170527458
03/28/2018 11:26:39,1.906963468
03/28/2018 11:34:55,2.131768227
03/28/2018 11:40:05,1.95347476
03/28/2018 11:45:15,2.240294456
03/28/2018 11:50:25,2.224790812
03/28/2018 11:52:29,1.945722938
03/28/2018 12:03:51,2.209286928
03/28/2018 12:06:57,2.883700848
03/28/2018 12:09:01,2.883700848
03/28/2018 12:10:03,2.333317041
03/28/2018 12:55:31,1.99223423
03/28/2018 13:44:05,1.852700353
03/28/2018 13:48:13,1.922467232
03/28/2018 14:24:23,2.348820925
03/28/2018 14:46:05,2.201534986
03/28/2018 15:02:37,2.06975317
03/28/2018 19:45:45,2.007738113
03/28/2018 23:29:59,2.015489817
03/29/2018 06:37:47,2.023241758
03/29/2018 08:51:05,1.999986053
03/29/2018 09:32:25,2.108512402
03/29/2018 10:33:23,2.054249287
03/29/2018 17:44:17,1.837196589
03/29/2018 21:42:59,1.891459703
03/30/2018 00:15:55,2.046497345
03/30/2018 02:16:49,2.015489817
03/30/2018 03:48:47,2.1782794
03/30/2018 04:56:59,2.077504873
03/30/2018 05:54:51,2.232542753
03/30/2018 07:20:37,2.170527458
03/30/2018 08:29:51,2.116264343
03/30/2018 08:42:15,2.1782794
03/30/2018 11:10:01,1.95347476
03/30/2018 11:13:07,2.0309937
03/30/2018 14:49:05,1.961226702
03/30/2018 17:14:47,1.930219173
03/30/2018 19:53:55,1.99223423
03/30/2018 21:25:53,2.015489817
03/30/2018 21:37:15,1.961226702
03/30/2018 23:53:39,2.054249287
03/31/2018 00:54:37,2.155023813
03/31/2018 04:20:15,2.131768227
03/31/2018 04:29:33,2.317813396
03/31/2018 04:34:43,2.124016285
03/31/2018 07:29:21,1.891459703
03/31/2018 08:39:37,2.116264343
03/31/2018 12:01:07,1.999986053
03/31/2018 14:18:33,2.0309937
03/31/2018 16:55:37,1.891459703
03/31/2018 23:06:35,2.054249287
04/01/2018 03:36:17,2.038745642
04/01/2018 08:12:11,2.240294456
04/01/2018 11:13:01,1.961226702
04/01/2018 19:27:59,2.023241758
04/01/2018 20:10:21,2.100760698
04/01/2018 21:46:27,2.209286928
04/01/2018 23:32:53,2.13951993
04/02/2018 01:53:25,2.232542753
04/02/2018 03:25:23,2.379828453
04/02/2018 04:10:51,2.542618036
04/02/2018 05:21:07,2.48060298
04/02/2018 05:22:09,,-01
04/02/2018 05:24:13,2.418587923
04/02/2018 05:43:51,2.658896208
04/02/2018 05:44:53,2.44184351
04/02/2018 06:38:37,2.488354921
04/02/2018 08:13:41,2.488354921
04/02/2018 08:14:43,0.131782025
04/02/2018 10:16:39,,-01
04/02/2018 10:17:41,0.131782025
04/06/2018 11:33:57,0.108526379
04/06/2018 11:34:59,,-01
04/06/2018 11:36:01,0.116278261
04/07/2018 04:36:57,0.17054145
04/07/2018 04:56:35,0.310075372
04/07/2018 05:58:35,0.317827255
04/07/2018 14:06:19,0.147285804
04/12/2018 20:52:41,0.131782025
04/12/2018 20:53:43,1.751925826
04/12/2018 20:57:51,1.875955939
04/12/2018 20:58:53,0.155037686
04/12/2018 21:13:21,0.116278261
04/12/2018 21:14:23,0.651158273
04/12/2018 21:15:25,0.651158273
04/12/2018 21:16:27,1.751925826
04/12/2018 21:20:35,1.751925826
04/12/2018 21:21:37,2.162775755
04/12/2018 21:36:05,2.023241758
04/13/2018 00:33:49,2.116264343
04/13/2018 04:11:51,1.930219173
04/14/2018 03:34:05,2.077504873
04/14/2018 03:36:09,2.341068983
04/14/2018 03:37:11,1.961226702
04/14/2018 03:43:23,1.821692824
04/14/2018 03:44:25,2.046497345
04/14/2018 12:57:15,1.984482288
04/14/2018 15:22:57,2.116264343
04/14/2018 20:46:23,2.093008757
04/14/2018 21:11:11,2.434091568
04/14/2018 22:26:37,2.302309513
04/14/2018 22:27:39,0.131782025
04/17/2018 10:59:49,0.124030143
04/17/2018 11:00:51,,-01
04/17/2018 11:13:15,0.124030143
04/19/2018 06:22:47,0.310075372
04/19/2018 06:58:57,0.325579137
04/19/2018 08:54:41,0.44960928
04/19/2018 08:56:45,0.155037686
04/19/2018 08:58:49,0.434105515
04/19/2018 09:05:01,0.480616808
04/19/2018 09:06:03,0.240308404
04/19/2018 11:49:19,0.356586665
04/19/2018 16:37:37,0.410849869
04/19/2018 21:55:53,0.372090429
04/20/2018 00:42:15,0.395346105
04/20/2018 03:05:53,0.317827255
04/20/2018 03:41:01,0.434105515
04/20/2018 03:43:05,0.232556522
04/20/2018 03:49:17,0.387594193
04/20/2018 04:44:03,0.255812168
04/20/2018 05:04:43,0.441857398
04/20/2018 06:40:49,0.426353633
04/20/2018 07:10:47,0.310075372
04/20/2018 07:24:13,0.271315932
04/20/2018 07:27:19,0.395346105
04/20/2018 10:13:41,0.255812168
04/20/2018 10:15:45,0.480616808
04/20/2018 10:22:59,0.232556522
04/20/2018 10:26:05,0.441857398
04/20/2018 10:28:09,0.240308404
04/20/2018 10:32:17,0.317827255
04/20/2018 10:56:03,0.44960928
04/20/2018 10:59:09,0.232556522
04/20/2018 11:01:13,0.48836869
04/20/2018 11:55:59,0.403097987
04/20/2018 12:57:59,0.387594193
04/20/2018 14:20:39,0.317827255
04/20/2018 16:17:25,0.348834783
04/20/2018 17:08:03,0.395346105
04/20/2018 17:20:27,0.240308404
04/20/2018 17:25:37,0.426353633
04/20/2018 20:53:19,0.434105515
04/20/2018 21:54:17,0.286819726
04/20/2018 22:41:49,0.310075372
04/20/2018 23:22:07,0.279067844
04/21/2018 00:57:11,0.279067844
04/21/2018 09:25:35,0.403097987
04/21/2018 10:33:47,0.364338547
04/21/2018 14:05:37,0.348834783
04/21/2018 14:45:55,0.240308404
04/21/2018 14:49:01,0.472864926
04/21/2018 15:56:11,0.434105515
04/21/2018 16:26:09,0.44960928
04/21/2018 19:48:41,0.310075372
04/21/2018 21:54:45,0.348834783
04/21/2018 23:21:33,0.410849869
04/22/2018 00:18:23,0.44960928
04/22/2018 00:20:27,0.209300876
04/22/2018 00:23:33,0.434105515
04/22/2018 01:49:19,0.410849869
04/22/2018 02:31:41,0.255812168
04/22/2018 03:01:39,0.325579137
04/22/2018 04:17:05,0.44960928
04/22/2018 04:19:09,0.217052758
04/22/2018 04:24:19,0.387594193
04/22/2018 04:42:55,0.480616808
04/22/2018 04:46:01,0.240308404
04/22/2018 05:24:15,0.356586665
04/22/2018 09:51:53,0.372090429
04/22/2018 10:44:35,0.271315932
04/22/2018 10:59:03,0.372090429
04/22/2018 11:54:51,0.44960928
04/22/2018 11:58:59,0.410849869
04/22/2018 14:00:55,0.232556522
04/22/2018 14:08:09,0.480616808
04/22/2018 14:11:15,0.255812168
04/22/2018 14:31:55,0.44960928
04/22/2018 14:59:49,0.279067844
04/22/2018 17:54:27,0.364338547
04/23/2018 03:31:03,0.387594193
04/23/2018 05:11:17,0.348834783
04/23/2018 07:32:51,0.441857398
04/23/2018 07:35:57,0.403097987
04/23/2018 09:30:39,0.426353633
04/23/2018 13:01:27,0.364338547
04/24/2018 16:26:31,0.124030143
04/24/2018 16:27:33,1.775181413
04/24/2018 16:31:41,1.496113658
04/24/2018 16:59:35,1.286812782
04/24/2018 17:06:49,1.713166356
04/24/2018 21:17:55,1.759677649
04/24/2018 23:05:23,1.99223423
04/24/2018 23:22:57,1.798437119
04/24/2018 23:26:03,2.015489817
04/24/2018 23:52:55,1.937970996
04/25/2018 01:17:39,2.015489817
04/25/2018 01:42:27,2.077504873
04/25/2018 01:43:29,3.093001842
04/25/2018 01:45:33,3.093001842
04/25/2018 01:46:35,2.736415148
04/25/2018 01:52:47,2.891452789
04/25/2018 01:53:49,2.573625565
04/25/2018 02:34:07,2.720911264
04/25/2018 02:38:15,2.968971729
04/25/2018 02:39:17,2.635640621
04/25/2018 02:41:21,2.635640621
04/25/2018 02:42:23,2.046497345
04/25/2018 03:40:15,1.80618906
04/25/2018 04:58:47,1.922467232
04/25/2018 05:04:59,1.999986053
04/25/2018 06:49:21,2.046497345
04/25/2018 08:21:19,1.891459703
04/25/2018 09:23:19,2.155023813
04/25/2018 09:24:21,2.875948906
04/25/2018 09:28:29,3.155016899
04/25/2018 09:29:31,2.899204731
04/25/2018 09:41:55,2.728663206
04/25/2018 10:09:49,2.596881151
04/25/2018 10:13:57,2.697655678
04/25/2018 10:27:23,2.465099096
04/25/2018 10:39:47,2.604633093
04/25/2018 10:41:51,2.372076511
04/25/2018 10:42:53,2.651144266
04/25/2018 10:50:07,2.48060298
04/25/2018 10:52:11,2.767422676
04/25/2018 11:06:39,2.891452789
04/25/2018 11:07:41,3.333310127
04/25/2018 11:08:43,3.333310127
04/25/2018 11:09:45,2.1782794
04/25/2018 11:24:13,1.914715409
04/25/2018 12:26:13,1.844948411
04/25/2018 12:29:19,2.062001228
04/25/2018 12:30:21,2.891452789
04/25/2018 12:33:27,2.961219788
04/25/2018 12:34:29,2.503858566
04/25/2018 13:59:13,2.472851038
04/25/2018 15:09:29,2.565873623
04/25/2018 15:12:35,2.325565338
04/25/2018 15:15:41,2.604633093
04/25/2018 15:33:15,2.465099096
04/25/2018 15:41:31,2.930212259
04/25/2018 15:48:45,2.984475374
04/25/2018 15:49:47,1.999986053
04/25/2018 17:10:23,1.875955939
04/25/2018 17:21:45,2.085256815
04/25/2018 17:22:47,2.976723433
04/25/2018 17:31:03,2.736415148
04/25/2018 17:36:13,2.806182146
04/25/2018 17:39:19,2.534866095
04/25/2018 17:49:39,2.883700848
04/25/2018 17:51:43,2.604633093
04/25/2018 18:09:17,2.844941378
04/25/2018 18:14:27,2.922460318
04/25/2018 18:15:29,3.441836596
04/25/2018 18:19:37,3.465092182
04/25/2018 18:20:39,2.062001228
04/25/2018 19:20:35,2.015489817
04/25/2018 21:07:01,2.06975317
04/25/2018 21:08:03,3.449588537
04/25/2018 21:09:05,3.449588537
04/25/2018 21:10:07,1.99223423
04/25/2018 21:12:11,1.99223423
04/25/2018 21:13:13,3.085249901
04/25/2018 21:17:21,3.325558186
04/25/2018 21:18:23,2.798430204
04/25/2018 21:19:25,2.798430204
04/25/2018 21:20:27,3.279047012
04/25/2018 21:24:35,3.193776369
04/25/2018 21:25:37,2.131768227
04/25/2018 21:29:45,2.077504873
04/25/2018 21:30:47,2.906956673
04/25/2018 21:32:51,2.906956673
04/25/2018 21:33:53,2.054249287
04/25/2018 22:38:59,1.883707881
04/25/2018 22:46:13,2.038745642
04/25/2018 22:47:15,3.193776369
04/25/2018 22:54:29,3.170520544
04/25/2018 22:55:31,2.108512402
04/25/2018 22:56:33,2.108512402
04/25/2018 22:57:35,2.666648149
04/25/2018 23:28:35,2.488354921
04/25/2018 23:48:13,2.658896208
04/25/2018 23:53:23,2.418587923
04/25/2018 23:54:25,2.953467846
04/26/2018 00:15:05,3.124009371
04/26/2018 00:16:07,2.860445261
04/26/2018 01:16:03,3.038738489
04/26/2018 01:20:11,3.302302599
04/26/2018 01:22:15,2.968971729
04/26/2018 02:15:59,3.348814011
04/26/2018 02:24:15,3.100753546
04/26/2018 02:26:19,3.403077126
04/26/2018 02:27:21,3.162768841
04/26/2018 03:52:05,3.085249901
04/26/2018 05:31:17,3.061994314
04/26/2018 06:07:27,3.170520544
04/26/2018 06:09:31,2.945715904
04/26/2018 07:58:01,3.248039484
04/26/2018 08:36:15,3.007730961
04/26/2018 08:56:55,3.054242373
04/26/2018 09:00:01,2.798430204
04/26/2018 09:01:03,3.116257429
04/26/2018 10:24:45,3.147264957
04/26/2018 10:27:51,2.930212259
04/26/2018 11:02:59,3.108505487
04/26/2018 11:35:01,3.069746017
04/26/2018 13:12:09,3.038738489
04/26/2018 13:15:15,2.914708376
04/26/2018 13:16:17,3.170520544
04/26/2018 14:03:49,2.968971729
04/26/2018 14:05:53,3.186024427
04/26/2018 14:10:01,3.077497959
04/26/2018 15:02:43,3.085249901
04/26/2018 15:07:53,3.193776369
04/26/2018 15:08:55,0.124030143
04/29/2018 06:36:45,0.317827255
04/29/2018 08:06:39,0.286819726
04/29/2018 10:15:49,0.108526379
04/29/2018 10:16:51,0.364338547
04/29/2018 13:30:05,0.310075372
04/29/2018 13:33:11,0.403097987
04/29/2018 15:53:43,0.310075372
04/29/2018 17:02:57,0.286819726
04/30/2018 00:21:05,0.372090429
04/30/2018 07:30:57,0.286819726
04/30/2018 07:48:31,0.387594193
04/30/2018 09:06:01,0.279067844
04/30/2018 09:10:09,0.356586665
04/30/2018 09:26:41,0.410849869
04/30/2018 09:28:45,0.635654509
04/30/2018 09:29:47,0.403097987
04/30/2018 12:01:41,0.294571608
04/30/2018 13:19:11,0.496120572
04/30/2018 13:22:17,0.372090429
04/30/2018 14:55:17,0.240308404
04/30/2018 15:18:01,0.426353633
04/30/2018 17:50:57,0.395346105
04/30/2018 19:01:13,0.232556522
04/30/2018 19:05:21,0.317827255
05/01/2018 01:12:11,0.410849869
05/01/2018 05:17:05,0.403097987
05/01/2018 13:57:53,0.333331019
05/01/2018 14:19:35,0.395346105
05/01/2018 15:57:45,0.426353633
05/01/2018 16:00:51,0.201548994
05/01/2018 16:16:21,0.325579137
05/01/2018 19:12:01,0.310075372
05/01/2018 20:46:03,0.155037686
05/01/2018 20:47:05,,-01
05/01/2018 20:49:09,0.124030143
05/03/2018 10:53:51,0.333331019
05/05/2018 00:19:17,0.201548994
05/05/2018 02:31:33,0.410849869
05/05/2018 04:32:27,0.410849869
05/05/2018 07:00:13,0.348834783
05/05/2018 09:17:39,0.372090429
05/05/2018 10:45:29,0.240308404
05/05/2018 10:50:39,0.333331019
05/05/2018 14:26:37,0.333331019
05/05/2018 14:44:11,0.403097987
05/05/2018 15:36:53,0.310075372
05/05/2018 18:31:31,0.410849869
05/05/2018 21:27:11,0.310075372
05/06/2018 03:21:37,0.310075372
05/06/2018 04:21:33,0.333331019
05/06/2018 04:31:53,0.131782025
05/06/2018 04:32:55,0.457361162
05/06/2018 04:55:39,0.317827255
05/06/2018 07:46:09,0.403097987
05/06/2018 08:05:47,0.356586665
05/06/2018 08:42:59,0.26356405
05/06/2018 08:54:21,0.364338547
05/06/2018 08:59:31,0.333331019
05/06/2018 14:43:37,0.317827255
05/06/2018 15:45:37,0.317827255
