momento,posicao
01/14/2018 00:37:57,41.496048
01/14/2018 00:37:58,41.532496
01/14/2018 00:37:59,41.56896
01/14/2018 00:38:00,41.60544
01/14/2018 00:38:01,41.641936
01/14/2018 00:38:02,41.678448
01/14/2018 00:38:03,41.714976
01/14/2018 00:38:04,41.75152
01/14/2018 00:38:05,41.78808
01/14/2018 00:38:06,41.824656
01/14/2018 00:38:07,41.861248
01/14/2018 00:38:08,41.897856
01/14/2018 00:38:09,41.93448
01/14/2018 00:38:10,41.97112
01/14/2018 00:38:11,42.007776
01/14/2018 00:38:12,42.044448
01/14/2018 00:38:13,42.081136
01/14/2018 00:38:14,42.11784
01/14/2018 00:38:15,42.15456
01/14/2018 00:38:16,42.191296
01/14/2018 00:38:17,42.228048
01/14/2018 00:38:18,42.264816
01/14/2018 00:38:19,42.3016
01/14/2018 00:38:20,42.3384
01/14/2018 00:38:21,42.375216
01/14/2018 00:38:22,42.412048
01/14/2018 00:38:23,42.448896
01/14/2018 00:38:24,42.48576
01/14/2018 00:38:25,42.52264
01/14/2018 00:38:26,42.559536
01/14/2018 00:38:27,42.596448
01/14/2018 00:38:28,42.633376
01/14/2018 00:38:29,42.67032
01/14/2018 00:38:30,42.70728
01/14/2018 00:38:31,42.744256
01/14/2018 00:38:32,42.781248
01/14/2018 00:38:33,42.818256
01/14/2018 00:38:34,42.85528
01/14/2018 00:38:35,42.89232
01/14/2018 00:38:36,42.929376
01/14/2018 00:38:37,42.966448
01/14/2018 00:38:38,43.003536
01/14/2018 00:38:39,43.04064
01/14/2018 00:38:40,43.07776
01/14/2018 00:38:41,43.114896
01/14/2018 00:38:42,43.152048
01/14/2018 00:38:43,43.189216
01/14/2018 00:38:44,43.2264
01/14/2018 00:38:45,43.2636
01/14/2018 00:38:46,43.300816
01/14/2018 00:38:47,43.338048
01/14/2018 00:38:48,43.375296
01/14/2018 00:38:49,43.41256
01/14/2018 00:38:50,43.44984
01/14/2018 00:38:51,43.487136
01/14/2018 00:38:52,43.524448
01/14/2018 00:38:53,43.561776
01/14/2018 00:38:54,43.59912
01/14/2018 00:38:55,43.63648
01/14/2018 00:38:56,43.673856
01/14/2018 00:38:57,43.711248
01/14/2018 00:38:58,43.748656
01/14/2018 00:38:59,43.78608
01/14/2018 00:39:00,43.82352
01/14/2018 00:39:01,43.860976
01/14/2018 00:39:02,43.898448
01/14/2018 00:39:03,43.935936
01/14/2018 00:39:04,43.97344
01/14/2018 00:39:05,44.01096
01/14/2018 00:39:06,44.048496
01/14/2018 00:39:07,44.086048
01/14/2018 00:39:08,44.123616
01/14/2018 00:39:09,44.1612
01/14/2018 00:39:10,44.1988
01/14/2018 00:39:11,44.236416
01/14/2018 00:39:12,44.274048
01/14/2018 00:39:13,44.311696
01/14/2018 00:39:14,44.34936
01/14/2018 00:39:15,44.38704
01/14/2018 00:39:16,44.424736
01/14/2018 00:39:17,44.462448
01/14/2018 00:39:18,44.500176
01/14/2018 00:39:19,44.53792
01/14/2018 00:39:20,44.57568
01/14/2018 00:39:21,44.613456
01/14/2018 00:39:22,44.651248
01/14/2018 00:39:23,44.689056
01/14/2018 00:39:24,44.72688
01/14/2018 00:39:25,44.76472
01/14/2018 00:39:26,44.802576
01/14/2018 00:39:27,44.840448
01/14/2018 00:39:28,44.878336
01/14/2018 00:39:29,44.91624
01/14/2018 00:39:30,44.95416
01/14/2018 00:39:31,44.992096
01/14/2018 00:39:32,45.030048
01/14/2018 00:39:33,45.068016
01/14/2018 00:39:34,45.106
01/14/2018 00:39:35,45.144
01/14/2018 00:39:36,45.182016
01/14/2018 00:39:37,45.220048
01/14/2018 00:39:38,45.258096
01/14/2018 00:39:39,45.29616
01/14/2018 00:39:40,45.33424
01/14/2018 00:39:41,45.372336
01/14/2018 00:39:42,45.410448
01/14/2018 00:39:43,45.448576
01/14/2018 00:39:44,45.48672
01/14/2018 00:39:45,45.52488
01/14/2018 00:39:46,45.563056
01/14/2018 00:39:47,45.601248
01/14/2018 00:39:48,45.639456
01/14/2018 00:39:49,45.67768
01/14/2018 00:39:50,45.71592
01/14/2018 00:39:51,45.754176
01/14/2018 00:39:52,45.792448
01/14/2018 00:39:53,45.830736
01/14/2018 00:39:54,45.86904
01/14/2018 00:39:55,45.90736
01/14/2018 00:39:56,45.945696
01/14/2018 00:39:57,45.984048
01/14/2018 00:39:58,46.022416
01/14/2018 00:39:59,46.0608
01/14/2018 00:40:00,46.0992
01/14/2018 00:40:01,46.137616
01/14/2018 00:40:02,46.176048
01/14/2018 00:40:03,46.214496
01/14/2018 00:40:04,46.25296
01/14/2018 00:40:05,46.29144
01/14/2018 00:40:06,46.329936
01/14/2018 00:40:07,46.368448
01/14/2018 00:40:08,46.406976
01/14/2018 00:40:09,46.44552
01/14/2018 00:40:10,46.48408
01/14/2018 00:40:11,46.522656
01/14/2018 00:40:12,46.561248
01/14/2018 00:40:13,46.599856
01/14/2018 00:40:14,46.63848
01/14/2018 00:40:15,46.67712
01/14/2018 00:40:16,46.715776
01/14/2018 00:40:17,46.754448
01/14/2018 00:40:18,46.793136
01/14/2018 00:40:19,46.83184
01/14/2018 00:40:20,46.87056
01/14/2018 00:40:21,46.909296
01/14/2018 00:40:22,46.948048
01/14/2018 00:40:23,46.986816
01/14/2018 00:40:24,47.0256
01/14/2018 00:40:25,47.0644
01/14/2018 00:40:26,47.103216
01/14/2018 00:40:27,47.142048
01/14/2018 00:40:28,47.180896
01/14/2018 00:40:29,47.21976
01/14/2018 00:40:30,47.25864
01/14/2018 00:40:31,47.297536
01/14/2018 00:40:32,47.336448
01/14/2018 00:40:33,47.375376
01/14/2018 00:40:34,47.41432
01/14/2018 00:40:35,47.45328
01/14/2018 00:40:36,47.492256
01/14/2018 00:40:37,47.531248
01/14/2018 00:40:38,47.570256
01/14/2018 00:40:39,47.60928
01/14/2018 00:40:40,47.64832
01/14/2018 00:40:41,47.687376
01/14/2018 00:40:42,47.726448
01/14/2018 00:40:43,47.765536
01/14/2018 00:40:44,47.80464
01/14/2018 00:40:45,47.84376
01/14/2018 00:40:46,47.882896
01/14/2018 00:40:47,47.922048
01/14/2018 00:40:48,47.961216
01/14/2018 00:40:49,48.0004
01/14/2018 00:40:50,48.0396
01/14/2018 00:40:51,48.078816
01/14/2018 00:40:52,48.118048
01/14/2018 00:40:53,48.157296
01/14/2018 00:40:54,48.19656
01/14/2018 00:40:55,48.23584
01/14/2018 00:40:56,48.275136
01/14/2018 00:40:57,48.314448
01/14/2018 00:40:58,48.353776
01/14/2018 00:40:59,48.39312
01/14/2018 00:41:00,48.43248
01/14/2018 00:41:01,48.471856
01/14/2018 00:41:02,48.511248
01/14/2018 00:41:03,48.550656
01/14/2018 00:41:04,48.59008
01/14/2018 00:41:05,48.62952
01/14/2018 00:41:06,48.668976
01/14/2018 00:41:07,48.708448
01/14/2018 00:41:08,48.747936
01/14/2018 00:41:09,48.78744
01/14/2018 00:41:10,48.82696
01/14/2018 00:41:11,48.866496
01/14/2018 00:41:12,48.906048
01/14/2018 00:41:13,48.945616
01/14/2018 00:41:14,48.9852
01/14/2018 00:41:15,49.0248
01/14/2018 00:41:16,49.064416
01/14/2018 00:41:17,49.104048
01/14/2018 00:41:18,49.143696
01/14/2018 00:41:19,49.18336
01/14/2018 00:41:20,49.22304
01/14/2018 00:41:21,49.262736
01/14/2018 00:41:22,49.302448
01/14/2018 00:41:23,49.342176
01/14/2018 00:41:24,49.38192
01/14/2018 00:41:25,49.42168
01/14/2018 00:41:26,49.461456
01/14/2018 00:41:27,49.501248
01/14/2018 00:41:28,49.541056
01/14/2018 00:41:29,49.58088
01/14/2018 00:41:30,49.62072
01/14/2018 00:41:31,49.660576
01/14/2018 00:41:32,49.700448
01/14/2018 00:41:33,49.740336
01/14/2018 00:41:34,49.78024
01/14/2018 00:41:35,49.82016
01/14/2018 00:41:36,49.860096
01/14/2018 00:41:37,49.900048
01/14/2018 00:41:38,49.940016
01/14/2018 00:41:39,49.98
01/14/2018 00:41:40,50.02
01/14/2018 00:41:41,50.06
01/14/2018 00:41:42,50.1
01/14/2018 00:41:43,50.14
01/14/2018 00:41:44,50.18
01/14/2018 00:41:45,50.22
01/14/2018 00:41:46,50.26
01/14/2018 00:41:47,50.3
01/14/2018 00:41:48,50.34
01/14/2018 00:41:49,50.38
01/14/2018 00:41:50,50.42
01/14/2018 00:41:51,50.46
01/14/2018 00:41:52,50.5
01/14/2018 00:41:53,50.54
01/14/2018 00:41:54,50.58
01/14/2018 00:41:55,50.62
01/14/2018 00:41:56,50.66
01/14/2018 00:41:57,50.7
01/14/2018 00:41:58,50.74
01/14/2018 00:41:59,50.78
01/14/2018 00:42:00,50.82
01/14/2018 00:42:01,50.86
01/14/2018 00:42:02,50.9
01/14/2018 00:42:03,50.94
01/14/2018 00:42:04,50.98
01/14/2018 00:42:05,51.02
01/14/2018 00:42:06,51.06
01/14/2018 00:42:07,51.1
01/14/2018 00:42:08,51.14
01/14/2018 00:42:09,51.18
01/14/2018 00:42:10,51.22
01/14/2018 00:42:11,51.26
01/14/2018 00:42:12,51.3
01/14/2018 00:42:13,51.34
01/14/2018 00:42:14,51.38
01/14/2018 00:42:15,51.42
01/14/2018 00:42:16,51.46
01/14/2018 00:42:17,51.5
01/14/2018 00:42:18,51.54
01/14/2018 00:42:19,51.58
01/14/2018 00:42:20,51.62
01/14/2018 00:42:21,51.66
01/14/2018 00:42:22,51.7
01/14/2018 00:42:23,51.74
01/14/2018 00:42:24,51.78
01/14/2018 00:42:25,51.82
01/14/2018 00:42:26,51.86
01/14/2018 00:42:27,51.9
01/14/2018 00:42:28,51.94
01/14/2018 00:42:29,51.98
01/14/2018 00:42:30,52.02
01/14/2018 00:42:31,52.06
01/14/2018 00:42:32,52.1
01/14/2018 00:42:33,52.14
01/14/2018 00:42:34,52.18
01/14/2018 00:42:35,52.22
01/14/2018 00:42:36,52.26
01/14/2018 00:42:37,52.3
01/14/2018 00:42:38,52.34
01/14/2018 00:42:39,52.38
01/14/2018 00:42:40,52.42
01/14/2018 00:42:41,52.46
01/14/2018 00:42:42,52.5
01/14/2018 00:42:43,52.54
01/14/2018 00:42:44,52.58
01/14/2018 00:42:45,52.62
01/14/2018 00:42:46,52.66
01/14/2018 00:42:47,52.7
01/14/2018 00:42:48,52.74
01/14/2018 00:42:49,52.78
01/14/2018 00:42:50,52.82
01/14/2018 00:42:51,52.86
01/14/2018 00:42:52,52.9
01/14/2018 00:42:53,52.94
01/14/2018 00:42:54,52.98
01/14/2018 00:42:55,53.02
01/14/2018 00:42:56,53.06
01/14/2018 00:42:57,53.1
01/14/2018 00:42:58,53.14
01/14/2018 00:42:59,53.18
01/14/2018 00:43:00,53.22
01/14/2018 00:43:01,53.26
01/14/2018 00:43:02,53.3
01/14/2018 00:43:03,53.34
01/14/2018 00:43:04,53.38
01/14/2018 00:43:05,53.42
01/14/2018 00:43:06,53.46
01/14/2018 00:43:07,53.5
01/14/2018 00:43:08,53.54
01/14/2018 00:43:09,53.58
01/14/2018 00:43:10,53.62
01/14/2018 00:43:11,53.66
01/14/2018 00:43:12,53.7
01/14/2018 00:43:13,53.74
01/14/2018 00:43:14,53.78
01/14/2018 00:43:15,53.82
01/14/2018 00:43:16,53.86
01/14/2018 00:43:17,53.9
01/14/2018 00:43:18,53.94
01/14/2018 00:43:19,53.98
01/14/2018 00:43:20,54.02
01/14/2018 00:43:21,54.06
01/14/2018 00:43:22,54.1
01/14/2018 00:43:23,54.14
01/14/2018 00:43:24,54.18
01/14/2018 00:43:25,54.22
01/14/2018 00:43:26,54.26
01/14/2018 00:43:27,54.3
01/14/2018 00:43:28,54.34
01/14/2018 00:43:29,54.38
01/14/2018 00:43:30,54.42
01/14/2018 00:43:31,54.46
01/14/2018 00:43:32,54.5
01/14/2018 00:43:33,54.54
01/14/2018 00:43:34,54.58
01/14/2018 00:43:35,54.62
01/14/2018 00:43:36,54.66
01/14/2018 00:43:37,54.7
01/14/2018 00:43:38,54.74
01/14/2018 00:43:39,54.78
01/14/2018 00:43:40,54.82
01/14/2018 00:43:41,54.86
01/14/2018 00:43:42,54.9
01/14/2018 00:43:43,54.94
01/14/2018 00:43:44,54.98
01/14/2018 00:43:45,55.02
01/14/2018 00:43:46,55.06
01/14/2018 00:43:47,55.1
01/14/2018 00:43:48,55.14
01/14/2018 00:43:49,55.18
01/14/2018 00:43:50,55.22
01/14/2018 00:43:51,55.26
01/14/2018 00:43:52,55.3
01/14/2018 00:43:53,55.34
01/14/2018 00:43:54,55.38
01/14/2018 00:43:55,55.42
01/14/2018 00:43:56,55.46
01/14/2018 00:43:57,55.5
01/14/2018 00:43:58,55.54
01/14/2018 00:43:59,55.58
01/14/2018 00:44:00,55.62
01/14/2018 00:44:01,55.66
01/14/2018 00:44:02,55.7
01/14/2018 00:44:03,55.74
01/14/2018 00:44:04,55.78
01/14/2018 00:44:05,55.82
01/14/2018 00:44:06,55.86
01/14/2018 00:44:07,55.9
01/14/2018 00:44:08,55.94
01/14/2018 00:44:09,55.98
01/14/2018 00:44:10,56.02
01/14/2018 00:44:11,56.06
01/14/2018 00:44:12,56.1
01/14/2018 00:44:13,56.14
01/14/2018 00:44:14,56.18
01/14/2018 00:44:15,56.22
01/14/2018 00:44:16,56.26
01/14/2018 00:44:17,56.3
01/14/2018 00:44:18,56.34
01/14/2018 00:44:19,56.38
01/14/2018 00:44:20,56.42
01/14/2018 00:44:21,56.46
01/14/2018 00:44:22,56.5
01/14/2018 00:44:23,56.54
01/14/2018 00:44:24,56.58
01/14/2018 00:44:25,56.62
01/14/2018 00:44:26,56.66
01/14/2018 00:44:27,56.7
01/14/2018 00:44:28,56.74
01/14/2018 00:44:29,56.78
01/14/2018 00:44:30,56.82
01/14/2018 00:44:31,56.86
01/14/2018 00:44:32,56.9
01/14/2018 00:44:33,56.94
01/14/2018 00:44:34,56.98
01/14/2018 00:44:35,57.02
01/14/2018 00:44:36,57.06
01/14/2018 00:44:37,57.1
01/14/2018 00:44:38,57.14
01/14/2018 00:44:39,57.18
01/14/2018 00:44:40,57.22
01/14/2018 00:44:41,57.26
01/14/2018 00:44:42,57.3
01/14/2018 00:44:43,57.34
01/14/2018 00:44:44,57.38
01/14/2018 00:44:45,57.42
01/14/2018 00:44:46,57.46
01/14/2018 00:44:47,57.5
01/14/2018 00:44:48,57.54
01/14/2018 00:44:49,57.58
01/14/2018 00:44:50,57.62
01/14/2018 00:44:51,57.66
01/14/2018 00:44:52,57.7
01/14/2018 00:44:53,57.74
01/14/2018 00:44:54,57.78
01/14/2018 00:44:55,57.82
01/14/2018 00:44:56,57.86
01/14/2018 00:44:57,57.9
01/14/2018 00:44:58,57.94
01/14/2018 00:44:59,57.98
01/14/2018 00:45:00,58.02
01/14/2018 00:45:01,58.06
01/14/2018 00:45:02,58.1
01/14/2018 00:45:03,58.14
01/14/2018 00:45:04,58.18
01/14/2018 00:45:05,58.22
01/14/2018 00:45:06,58.26
01/14/2018 00:45:07,58.3
01/14/2018 00:45:08,58.34
01/14/2018 00:45:09,58.38
01/14/2018 00:45:10,58.42
01/14/2018 00:45:11,58.46
01/14/2018 00:45:12,58.5
01/14/2018 00:45:13,58.54
01/14/2018 00:45:14,58.58
01/14/2018 00:45:15,58.62
01/14/2018 00:45:16,58.66
01/14/2018 00:45:17,58.7
01/14/2018 00:45:18,58.74
01/14/2018 00:45:19,58.78
01/14/2018 00:45:20,58.82
01/14/2018 00:45:21,58.86
01/14/2018 00:45:22,58.9
01/14/2018 00:45:23,58.94
01/14/2018 00:45:24,58.98
01/14/2018 00:45:25,59.02
01/14/2018 00:45:26,59.06
01/14/2018 00:45:27,59.1
01/14/2018 00:45:28,59.14
01/14/2018 00:45:29,59.18
01/14/2018 00:45:30,59.22
01/14/2018 00:45:31,59.26
01/14/2018 00:45:32,59.3
01/14/2018 00:45:33,59.34
01/14/2018 00:45:34,59.38
01/14/2018 00:45:35,59.42
01/14/2018 00:45:36,59.46
01/14/2018 00:45:37,59.5
01/14/2018 00:45:38,59.54
01/14/2018 00:45:39,59.58
01/14/2018 00:45:40,59.62
01/14/2018 00:45:41,59.66
01/14/2018 00:45:42,59.7
01/14/2018 00:45:43,59.74
01/14/2018 00:45:44,59.78
01/14/2018 00:45:45,59.82
01/14/2018 00:45:46,59.86
01/14/2018 00:45:47,59.9
01/14/2018 00:45:48,59.94
01/14/2018 00:45:49,59.98
01/14/2018 00:45:50,60.02
01/14/2018 00:45:51,60.06
01/14/2018 00:45:52,60.1
01/14/2018 00:45:53,60.14
01/14/2018 00:45:54,60.18
01/14/2018 00:45:55,60.22
01/14/2018 00:45:56,60.26
01/14/2018 00:45:57,60.3
01/14/2018 00:45:58,60.34
01/14/2018 00:45:59,60.38
01/14/2018 00:46:00,60.42
01/14/2018 00:46:01,60.46
01/14/2018 00:46:02,60.5
01/14/2018 00:46:03,60.54
01/14/2018 00:46:04,60.58
01/14/2018 00:46:05,60.62
01/14/2018 00:46:06,60.66
01/14/2018 00:46:07,60.7
01/14/2018 00:46:08,60.74
01/14/2018 00:46:09,60.78
01/14/2018 00:46:10,60.82
01/14/2018 00:46:11,60.86
01/14/2018 00:46:12,60.9
01/14/2018 00:46:13,60.94
01/14/2018 00:46:14,60.98
01/14/2018 00:46:15,61.02
01/14/2018 00:46:16,61.06
01/14/2018 00:46:17,61.1
01/14/2018 00:46:18,61.14
01/14/2018 00:46:19,61.18
01/14/2018 00:46:20,61.22
01/14/2018 00:46:21,61.26
01/14/2018 00:46:22,61.3
01/14/2018 00:46:23,61.34
01/14/2018 00:46:24,61.38
01/14/2018 00:46:25,61.42
01/14/2018 00:46:26,61.46
01/14/2018 00:46:27,61.5
01/14/2018 00:46:28,61.54
01/14/2018 00:46:29,61.58
01/14/2018 00:46:30,61.62
01/14/2018 00:46:31,61.66
01/14/2018 00:46:32,61.7
01/14/2018 00:46:33,61.74
01/14/2018 00:46:34,61.78
01/14/2018 00:46:35,61.82
01/14/2018 00:46:36,61.86
01/14/2018 00:46:37,61.9
01/14/2018 00:46:38,61.94
01/14/2018 00:46:39,61.98
01/14/2018 00:46:40,62.02
01/14/2018 00:46:41,62.06
01/14/2018 00:46:42,62.1
01/14/2018 00:46:43,62.14
01/14/2018 00:46:44,62.18
01/14/2018 00:46:45,62.22
01/14/2018 00:46:46,62.26
01/14/2018 00:46:47,62.3
01/14/2018 00:46:48,62.34
01/14/2018 00:46:49,62.38
01/14/2018 00:46:50,62.42
01/14/2018 00:46:51,62.46
01/14/2018 00:46:52,62.5
01/14/2018 00:46:53,62.54
01/14/2018 00:46:54,62.58
01/14/2018 00:46:55,62.62
01/14/2018 00:46:56,62.66
01/14/2018 00:46:57,62.7
01/14/2018 00:46:58,62.74
01/14/2018 00:46:59,62.78
01/14/2018 00:47:00,62.82
01/14/2018 00:47:01,62.86
01/14/2018 00:47:02,62.9
01/14/2018 00:47:03,62.94
01/14/2018 00:47:04,62.98
01/14/2018 00:47:05,63.02
01/14/2018 00:47:06,63.06
01/14/2018 00:47:07,63.1
01/14/2018 00:47:08,63.14
01/14/2018 00:47:09,63.18
01/14/2018 00:47:10,63.22
01/14/2018 00:47:11,63.26
01/14/2018 00:47:12,63.3
01/14/2018 00:47:13,63.34
01/14/2018 00:47:14,63.38
01/14/2018 00:47:15,63.42
01/14/2018 00:47:16,63.46
01/14/2018 00:47:17,63.5
01/14/2018 00:47:18,63.54
01/14/2018 00:47:19,63.58
01/14/2018 00:47:20,63.62
01/14/2018 00:47:21,63.66
01/14/2018 00:47:22,63.7
01/14/2018 00:47:23,63.74
01/14/2018 00:47:24,63.78
01/14/2018 00:47:25,63.82
01/14/2018 00:47:26,63.86
01/14/2018 00:47:27,63.9
01/14/2018 00:47:28,63.94
01/14/2018 00:47:29,63.98
01/14/2018 00:47:30,64.02
01/14/2018 00:47:31,64.06
01/14/2018 00:47:32,64.1
01/14/2018 00:47:33,64.14
01/14/2018 00:47:34,64.18
01/14/2018 00:47:35,64.22
01/14/2018 00:47:36,64.26
01/14/2018 00:47:37,64.3
01/14/2018 00:47:38,64.34
01/14/2018 00:47:39,64.38
01/14/2018 00:47:40,64.42
01/14/2018 00:47:41,64.46
01/14/2018 00:47:42,64.5
01/14/2018 00:47:43,64.54
01/14/2018 00:47:44,64.58
01/14/2018 00:47:45,64.62
01/14/2018 00:47:46,64.66
01/14/2018 00:47:47,64.7
01/14/2018 00:47:48,64.74
01/14/2018 00:47:49,64.78
01/14/2018 00:47:50,64.82
01/14/2018 00:47:51,64.86
01/14/2018 00:47:52,64.9
01/14/2018 00:47:53,64.94
01/14/2018 00:47:54,64.98
01/14/2018 00:47:55,65.02
01/14/2018 00:47:56,65.06
01/14/2018 00:47:57,65.1
01/14/2018 00:47:58,65.14
01/14/2018 00:47:59,65.18
01/14/2018 00:48:00,65.22
01/14/2018 00:48:01,65.26
01/14/2018 00:48:02,65.3
01/14/2018 00:48:03,65.34
01/14/2018 00:48:04,65.38
01/14/2018 00:48:05,65.42
01/14/2018 00:48:06,65.46
01/14/2018 00:48:07,65.5
01/14/2018 00:48:08,65.54
01/14/2018 00:48:09,65.58
01/14/2018 00:48:10,65.62
01/14/2018 00:48:11,65.66
01/14/2018 00:48:12,65.7
01/14/2018 00:48:13,65.74
01/14/2018 00:48:14,65.78
01/14/2018 00:48:15,65.82
01/14/2018 00:48:16,65.86
01/14/2018 00:48:17,65.9
01/14/2018 00:48:18,65.94
01/14/2018 00:48:19,65.98
01/14/2018 00:48:20,66.02
01/14/2018 00:48:21,66.06
01/14/2018 00:48:22,66.1
01/14/2018 00:48:23,66.14
01/14/2018 00:48:24,66.18
01/14/2018 00:48:25,66.22
01/14/2018 00:48:26,66.26
01/14/2018 00:48:27,66.3
01/14/2018 00:48:28,66.34
01/14/2018 00:48:29,66.38
01/14/2018 00:48:30,66.42
01/14/2018 00:48:31,66.46
01/14/2018 00:48:32,66.5
01/14/2018 00:48:33,66.54
01/14/2018 00:48:34,66.58
01/14/2018 00:48:35,66.62
01/14/2018 00:48:36,66.66
01/14/2018 00:48:37,66.7
01/14/2018 00:48:38,66.74
01/14/2018 00:48:39,66.78
01/14/2018 00:48:40,66.82
01/14/2018 00:48:41,66.86
01/14/2018 00:48:42,66.9
01/14/2018 00:48:43,66.94
01/14/2018 00:48:44,66.98
01/14/2018 00:48:45,67.02
01/14/2018 00:48:46,67.06
01/14/2018 00:48:47,67.1
01/14/2018 00:48:48,67.14
01/14/2018 00:48:49,67.18
01/14/2018 00:48:50,67.22
01/14/2018 00:48:51,67.26
01/14/2018 00:48:52,67.3
01/14/2018 00:48:53,67.34
01/14/2018 00:48:54,67.38
01/14/2018 00:48:55,67.42
01/14/2018 00:48:56,67.46
01/14/2018 00:48:57,67.5
01/14/2018 00:48:58,67.54
01/14/2018 00:48:59,67.58
01/14/2018 00:49:00,67.62
01/14/2018 00:49:01,67.66
01/14/2018 00:49:02,67.7
01/14/2018 00:49:03,67.74
01/14/2018 00:49:04,67.78
01/14/2018 00:49:05,67.82
01/14/2018 00:49:06,67.86
01/14/2018 00:49:07,67.9
01/14/2018 00:49:08,67.94
01/14/2018 00:49:09,67.98
01/14/2018 00:49:10,68.02
01/14/2018 00:49:11,68.06
01/14/2018 00:49:12,68.1
01/14/2018 00:49:13,68.14
01/14/2018 00:49:14,68.18
01/14/2018 00:49:15,68.22
01/14/2018 00:49:16,68.26
01/14/2018 00:49:17,68.3
01/14/2018 00:49:18,68.34
01/14/2018 00:49:19,68.38
01/14/2018 00:49:20,68.42
01/14/2018 00:49:21,68.46
01/14/2018 00:49:22,68.5
01/14/2018 00:49:23,68.54
01/14/2018 00:49:24,68.58
01/14/2018 00:49:25,68.62
01/14/2018 00:49:26,68.66
01/14/2018 00:49:27,68.7
01/14/2018 00:49:28,68.74
01/14/2018 00:49:29,68.78
01/14/2018 00:49:30,68.82
01/14/2018 00:49:31,68.86
01/14/2018 00:49:32,68.9
01/14/2018 00:49:33,68.94
01/14/2018 00:49:34,68.98
01/14/2018 00:49:35,69.02
01/14/2018 00:49:36,69.06
01/14/2018 00:49:37,69.1
01/14/2018 00:49:38,69.14
01/14/2018 00:49:39,69.18
01/14/2018 00:49:40,69.22
01/14/2018 00:49:41,69.26
01/14/2018 00:49:42,69.3
01/14/2018 00:49:43,69.34
01/14/2018 00:49:44,69.38
01/14/2018 00:49:45,69.42
01/14/2018 00:49:46,69.46
01/14/2018 00:49:47,69.5
01/14/2018 00:49:48,69.54
01/14/2018 00:49:49,69.58
01/14/2018 00:49:50,69.62
01/14/2018 00:49:51,69.66
01/14/2018 00:49:52,69.7
01/14/2018 00:49:53,69.74
01/14/2018 00:49:54,69.78
01/14/2018 00:49:55,69.82
01/14/2018 00:49:56,69.86
01/14/2018 00:49:57,69.9
01/14/2018 00:49:58,69.94
01/14/2018 00:49:59,69.98
01/14/2018 00:50:00,70.02
01/14/2018 00:50:01,70.06
01/14/2018 00:50:02,70.1
01/14/2018 00:50:03,70.14
01/14/2018 00:50:04,70.18
01/14/2018 00:50:05,70.22
01/14/2018 00:50:06,70.26
01/14/2018 00:50:07,70.3
01/14/2018 00:50:08,70.34
01/14/2018 00:50:09,70.38
01/14/2018 00:50:10,70.42
01/14/2018 00:50:11,70.46
01/14/2018 00:50:12,70.5
01/14/2018 00:50:13,70.54
01/14/2018 00:50:14,70.58
01/14/2018 00:50:15,70.62
01/14/2018 00:50:16,70.66
01/14/2018 00:50:17,70.7
01/14/2018 00:50:18,70.74
01/14/2018 00:50:19,70.78
01/14/2018 00:50:20,70.82
01/14/2018 00:50:21,70.86
01/14/2018 00:50:22,70.9
01/14/2018 00:50:23,70.94
01/14/2018 00:50:24,70.98
01/14/2018 00:50:25,71.02
01/14/2018 00:50:26,71.06
01/14/2018 00:50:27,71.1
01/14/2018 00:50:28,71.14
01/14/2018 00:50:29,71.18
01/14/2018 00:50:30,71.22
01/14/2018 00:50:31,71.26
01/14/2018 00:50:32,71.3
01/14/2018 00:50:33,71.34
01/14/2018 00:50:34,71.38
01/14/2018 00:50:35,71.42
01/14/2018 00:50:36,71.46
01/14/2018 00:50:37,71.5
01/14/2018 00:50:38,71.54
01/14/2018 00:50:39,71.58
01/14/2018 00:50:40,71.62
01/14/2018 00:50:41,71.66
01/14/2018 00:50:42,71.7
01/14/2018 00:50:43,71.74
01/14/2018 00:50:44,71.78
01/14/2018 00:50:45,71.82
01/14/2018 00:50:46,71.86
01/14/2018 00:50:47,71.9
01/14/2018 00:50:48,71.94
01/14/2018 00:50:49,71.98
01/14/2018 00:50:50,72.02
01/14/2018 00:50:51,72.06
01/14/2018 00:50:52,72.1
01/14/2018 00:50:53,72.14
01/14/2018 00:50:54,72.18
01/14/2018 00:50:55,72.22
01/14/2018 00:50:56,72.26
01/14/2018 00:50:57,72.3
01/14/2018 00:50:58,72.34
01/14/2018 00:50:59,72.38
01/14/2018 00:51:00,72.42
01/14/2018 00:51:01,72.46
01/14/2018 00:51:02,72.5
01/14/2018 00:51:03,72.54
01/14/2018 00:51:04,72.58
01/14/2018 00:51:05,72.62
01/14/2018 00:51:06,72.66
01/14/2018 00:51:07,72.7
01/14/2018 00:51:08,72.74
01/14/2018 00:51:09,72.78
01/14/2018 00:51:10,72.82
01/14/2018 00:51:11,72.86
01/14/2018 00:51:12,72.9
01/14/2018 00:51:13,72.94
01/14/2018 00:51:14,72.98
01/14/2018 00:51:15,73.02
01/14/2018 00:51:16,73.06
01/14/2018 00:51:17,73.1
01/14/2018 00:51:18,73.14
01/14/2018 00:51:19,73.18
01/14/2018 00:51:20,73.22
01/14/2018 00:51:21,73.26
01/14/2018 00:51:22,73.3
01/14/2018 00:51:23,73.34
01/14/2018 00:51:24,73.38
01/14/2018 00:51:25,73.42
01/14/2018 00:51:26,73.46
